Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-oh6h,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,video,question1,A.1,B.1,C.1,ANSWER1,ANSWER2,question2,A.2,B.2,C.2,D.2,E.2,question3,A.3,B.3,C.3,D.3,E.3,ANSWER3,ANSWER
29,1.61012E+12,08/01/2021 15:58,1.61012E+12,1,08/01/2021 16:58,27169,8,task-olrx,,8978285,BLIND,2734288,,complete,rdozlw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,6,3,1,Screen 13,Zone7,timelimit_screen,39995.779,,,,,0,1,0,,,1,1,1,TOM session,TOM_SUPRISING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Pleased,## How do you think the **Little Triangle** feels at the end of the animation?,Provoked,No feelings,Bored,Pleased,Lucky,## How do you think the **Big Triangle** feels at the end of the animation?,No feelings,Terrified,Delighted,Disappointed,Uneasy,Delighted,
30,1.61012E+12,08/01/2021 15:58,1.61012E+12,1,08/01/2021 16:58,27169,8,task-olrx,,8978285,BLIND,2734288,,complete,rdozlw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,6,3,2,Screen 2,buttonB,response_button_text,6487.12,,,B. Physical interaction,1,0,1,0,,,,1,1,TOM session,TOM_SUPRISING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Pleased,## How do you think the **Little Triangle** feels at the end of the animation?,Provoked,No feelings,Bored,Pleased,Lucky,## How do you think the **Big Triangle** feels at the end of the animation?,No feelings,Terrified,Delighted,Disappointed,Uneasy,Delighted,
31,1.61012E+12,08/01/2021 15:58,1.61012E+12,1,08/01/2021 16:58,27169,8,task-olrx,,8978285,BLIND,2734288,,complete,rdozlw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,6,3,3,Screen 1,buttonC,response_button_text,11302.9,,,Bored,1,0,1,0,,,,1,1,TOM session,TOM_SUPRISING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Pleased,## How do you think the **Little Triangle** feels at the end of the animation?,Provoked,No feelings,Bored,Pleased,Lucky,## How do you think the **Big Triangle** feels at the end of the animation?,No feelings,Terrified,Delighted,Disappointed,Uneasy,Delighted,
32,1.61012E+12,08/01/2021 15:58,1.61012E+12,1,08/01/2021 16:58,27169,8,task-olrx,,8978285,BLIND,2734288,,complete,rdozlw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,6,3,4,Screen 6,buttonC,response_button_text,3545.58,,,Delighted,1,1,0,0,,,,1,1,TOM session,TOM_SUPRISING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Pleased,## How do you think the **Little Triangle** feels at the end of the animation?,Provoked,No feelings,Bored,Pleased,Lucky,## How do you think the **Big Triangle** feels at the end of the animation?,No feelings,Terrified,Delighted,Disappointed,Uneasy,Delighted,
33,1.61012E+12,08/01/2021 15:59,1.61012E+12,1,08/01/2021 16:59,27169,8,task-olrx,,8978285,BLIND,2734288,,complete,rdozlw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,14,4,1,Screen 1,Zone7,timelimit_screen,35000.744,,,,,0,1,0,,,1,1,1,GD session,GD_LEADING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
34,1.61012E+12,08/01/2021 15:59,1.61012E+12,1,08/01/2021 16:59,27169,8,task-olrx,,8978285,BLIND,2734288,,complete,rdozlw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,14,4,2,Screen 2,buttonB,response_button_text,6623.58,,,B. Physical interaction,1,1,0,0,,,,1,1,GD session,GD_LEADING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
35,1.61012E+12,08/01/2021 16:00,1.61012E+12,1,08/01/2021 17:00,27169,8,task-olrx,,8978285,BLIND,2734288,,complete,rdozlw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,8,2,1,Screen 1,Zone7,timelimit_screen,30004.84,,,,,0,1,0,,,1,1,1,RAND session,RAND_drifting.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
36,1.61012E+12,08/01/2021 16:00,1.61012E+12,1,08/01/2021 17:00,27169,8,task-olrx,,8978285,BLIND,2734288,,complete,rdozlw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,8,2,2,Screen 2,buttonA,response_button_text,6937.83,,,A. No interaction,1,1,0,0,,,,1,1,RAND session,RAND_drifting.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
37,1.61012E+12,08/01/2021 16:00,1.61012E+12,1,08/01/2021 17:00,27169,8,task-olrx,,8978285,BLIND,2734288,,complete,rdozlw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,10,3,1,Screen 1,Zone7,timelimit_screen,30005.272,,,,,0,1,0,,,1,1,1,RAND session,RAND_STAR.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
38,1.61012E+12,08/01/2021 16:00,1.61012E+12,1,08/01/2021 17:00,27169,8,task-olrx,,8978285,BLIND,2734288,,complete,rdozlw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,10,3,2,Screen 2,buttonA,response_button_text,7317.195,,,A. No interaction,1,1,0,0,,,,1,1,RAND session,RAND_STAR.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
39,1.61012E+12,08/01/2021 16:01,1.61012E+12,1,08/01/2021 17:01,27169,8,task-olrx,,8978285,BLIND,2734288,,complete,rdozlw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,5,4,1,Screen 13,Zone7,timelimit_screen,39995.499,,,,,0,1,0,,,1,1,1,TOM session,TOM_SEDUCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Cunning,## How do you think the **Little Triangle** feels at the end of the animation?,Lost,Cunning,Scared,Composed,No feelings,## How do you think the **Big Triangle** feels at the end of the animation?,Excited ,Eager,No feelings,Cheerful,Foolish,Foolish,
40,1.61012E+12,08/01/2021 16:01,1.61012E+12,1,08/01/2021 17:01,27169,8,task-olrx,,8978285,BLIND,2734288,,complete,rdozlw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,5,4,2,Screen 2,buttonC,response_button_text,2374.095,,,C. Mental interaction,1,1,0,0,,,,1,1,TOM session,TOM_SEDUCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Cunning,## How do you think the **Little Triangle** feels at the end of the animation?,Lost,Cunning,Scared,Composed,No feelings,## How do you think the **Big Triangle** feels at the end of the animation?,Excited ,Eager,No feelings,Cheerful,Foolish,Foolish,
41,1.61012E+12,08/01/2021 16:01,1.61012E+12,1,08/01/2021 17:01,27169,8,task-olrx,,8978285,BLIND,2734288,,complete,rdozlw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,5,4,3,Screen 1,buttonC,response_button_text,5087.85,,,Scared,1,0,1,0,,,,1,1,TOM session,TOM_SEDUCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Cunning,## How do you think the **Little Triangle** feels at the end of the animation?,Lost,Cunning,Scared,Composed,No feelings,## How do you think the **Big Triangle** feels at the end of the animation?,Excited ,Eager,No feelings,Cheerful,Foolish,Foolish,
42,1.61012E+12,08/01/2021 16:01,1.61012E+12,1,08/01/2021 17:01,27169,8,task-olrx,,8978285,BLIND,2734288,,complete,rdozlw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,5,4,4,Screen 6,buttonA,response_button_text,16908.75,,,Excited ,1,0,1,0,,,,1,1,TOM session,TOM_SEDUCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Cunning,## How do you think the **Little Triangle** feels at the end of the animation?,Lost,Cunning,Scared,Composed,No feelings,## How do you think the **Big Triangle** feels at the end of the animation?,Excited ,Eager,No feelings,Cheerful,Foolish,Foolish,
43,1.61012E+12,08/01/2021 16:02,1.61012E+12,1,08/01/2021 17:02,27169,8,task-olrx,,8978285,BLIND,2734288,,complete,rdozlw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,7,4,1,Screen 1,Zone7,timelimit_screen,30005.02,,,,,0,1,0,,,1,1,1,RAND session,RAND_billiard.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
44,1.61012E+12,08/01/2021 16:02,1.61012E+12,1,08/01/2021 17:02,27169,8,task-olrx,,8978285,BLIND,2734288,,complete,rdozlw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,7,4,2,Screen 2,buttonA,response_button_text,3779.06,,,A. No interaction,1,1,0,0,,,,1,1,RAND session,RAND_billiard.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
45,1.61012E+12,08/01/2021 16:02,1.61012E+12,1,08/01/2021 17:02,27169,8,task-olrx,,8978285,BLIND,2734288,,complete,rdozlw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,15,1,1,Screen 1,advancementZone,continue_button,9453.49,,,,,0,1,0,,,,,,end,,,,,,,,,,,,,,,,,,,,,
46,1.61012E+12,08/01/2021 16:02,1.61012E+12,1,08/01/2021 17:02,27169,8,task-olrx,,8978285,BLIND,2734288,,complete,rdozlw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,,Triangle task,14,Menta-first,Spreadsheet1,,,END TASK,,,,,805642,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.60976E+12,04/01/2021 10:32,1.60976E+12,1,04/01/2021 11:32,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1490x877,,Triangle task,14,Menta-first,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.60976E+12,04/01/2021 10:33,1.60976E+12,1,04/01/2021 11:33,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1490x877,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,1,1,1,Screen 2,script,force_advance,5420.749,,,,,0,1,0,,,,,,Intro,,,,,,,,,,,,,,,,,,,,,
3,1.60976E+12,04/01/2021 10:33,1.60976E+12,1,04/01/2021 11:33,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,1,1,2,Screen 1,button,response_button_text,50735.475,,,Let's go!,1,0,1,0,,,,,,Intro,,,,,,,,,,,,,,,,,,,,,
4,1.60976E+12,04/01/2021 10:34,1.60976E+12,1,04/01/2021 11:34,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,2,1,1,Screen 5,Zone1,timelimit_screen,30006.02,,,,,0,1,0,,,1,,,Trial session,,,,,,,,,,,,,,,,,,,,,
5,1.60976E+12,04/01/2021 10:34,1.60976E+12,1,04/01/2021 11:34,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,2,1,2,Screen 7,buttonA,response_button_text,3127.8,,,A. No interaction,1,0,1,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
6,1.60976E+12,04/01/2021 10:34,1.60976E+12,1,04/01/2021 11:34,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,2,1,3,Screen 8,advancementZone,continue_button,5688.695,,,,,0,1,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
7,1.60976E+12,04/01/2021 10:35,1.60976E+12,1,04/01/2021 11:35,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,2,1,4,Screen 9,Zone1,timelimit_screen,45000.903,,,,,0,1,0,,,1,,,Trial session,,,,,,,,,,,,,,,,,,,,,
8,1.60976E+12,04/01/2021 10:35,1.60976E+12,1,04/01/2021 11:35,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,2,1,5,Screen 11,buttonC,response_button_text,2122.285,,,C. Mental interaction,1,1,0,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
9,1.60976E+12,04/01/2021 10:35,1.60976E+12,1,04/01/2021 11:35,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,2,1,6,Screen 12,advancementZone,continue_button,6028.295,,,,,0,1,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
10,1.60976E+12,04/01/2021 10:36,1.60976E+12,1,04/01/2021 11:36,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,2,1,7,Screen 2,Zone1,timelimit_screen,45000.682,,,,,0,1,0,,,1,,,Trial session,,,,,,,,,,,,,,,,,,,,,
11,1.60976E+12,04/01/2021 10:36,1.60976E+12,1,04/01/2021 11:36,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,2,1,8,Screen 1,buttonC,response_button_text,1737.015,,,C. Mental interaction,1,1,0,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
12,1.60976E+12,04/01/2021 10:36,1.60976E+12,1,04/01/2021 11:36,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,2,1,9,Screen 3,advancementZone,continue_button,10093.72,,,,,0,1,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
13,1.60976E+12,04/01/2021 10:37,1.60976E+12,1,04/01/2021 11:37,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,5,1,1,Screen 13,Zone7,timelimit_screen,39997.08,,,,,0,1,0,,,1,1,1,TOM session,TOM_SEDUCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Cunning,## How do you think the **Little Triangle** feels at the end of the animation?,Lost,Cunning,Scared,Composed,No feelings,## How do you think the **Big Triangle** feels at the end of the animation?,Excited ,Eager,No feelings,Cheerful,Foolish,Foolish,
14,1.60976E+12,04/01/2021 10:37,1.60976E+12,1,04/01/2021 11:37,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,5,1,2,Screen 2,buttonC,response_button_text,2269.74,,,C. Mental interaction,1,1,0,0,,,,1,1,TOM session,TOM_SEDUCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Cunning,## How do you think the **Little Triangle** feels at the end of the animation?,Lost,Cunning,Scared,Composed,No feelings,## How do you think the **Big Triangle** feels at the end of the animation?,Excited ,Eager,No feelings,Cheerful,Foolish,Foolish,
15,1.60976E+12,04/01/2021 10:37,1.60976E+12,1,04/01/2021 11:37,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,5,1,3,Screen 1,buttonC,response_button_text,6955.87,,,Scared,1,0,1,0,,,,1,1,TOM session,TOM_SEDUCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Cunning,## How do you think the **Little Triangle** feels at the end of the animation?,Lost,Cunning,Scared,Composed,No feelings,## How do you think the **Big Triangle** feels at the end of the animation?,Excited ,Eager,No feelings,Cheerful,Foolish,Foolish,
16,1.60976E+12,04/01/2021 10:37,1.60976E+12,1,04/01/2021 11:37,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,5,1,4,Screen 6,Zone2,response_button_text,4774.88,,,Foolish,1,1,0,0,,,,1,1,TOM session,TOM_SEDUCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Cunning,## How do you think the **Little Triangle** feels at the end of the animation?,Lost,Cunning,Scared,Composed,No feelings,## How do you think the **Big Triangle** feels at the end of the animation?,Excited ,Eager,No feelings,Cheerful,Foolish,Foolish,
17,1.60976E+12,04/01/2021 10:37,1.60976E+12,1,04/01/2021 11:37,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,6,2,1,Screen 13,Zone7,timelimit_screen,39997.001,,,,,0,1,0,,,1,1,1,TOM session,TOM_SUPRISING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Pleased,## How do you think the **Little Triangle** feels at the end of the animation?,Provoked,No feelings,Bored,Pleased,Lucky,## How do you think the **Big Triangle** feels at the end of the animation?,No feelings,Terrified,Delighted,Disappointed,Uneasy,Delighted,
18,1.60976E+12,04/01/2021 10:38,1.60976E+12,1,04/01/2021 11:37,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,6,2,2,Screen 2,buttonC,response_button_text,2140.96,,,C. Mental interaction,1,1,0,0,,,,1,1,TOM session,TOM_SUPRISING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Pleased,## How do you think the **Little Triangle** feels at the end of the animation?,Provoked,No feelings,Bored,Pleased,Lucky,## How do you think the **Big Triangle** feels at the end of the animation?,No feelings,Terrified,Delighted,Disappointed,Uneasy,Delighted,
19,1.60976E+12,04/01/2021 10:38,1.60976E+12,1,04/01/2021 11:38,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,6,2,3,Screen 1,Zone1,response_button_text,5160.615,,,Pleased,1,1,0,0,,,,1,1,TOM session,TOM_SUPRISING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Pleased,## How do you think the **Little Triangle** feels at the end of the animation?,Provoked,No feelings,Bored,Pleased,Lucky,## How do you think the **Big Triangle** feels at the end of the animation?,No feelings,Terrified,Delighted,Disappointed,Uneasy,Delighted,
20,1.60976E+12,04/01/2021 10:38,1.60976E+12,1,04/01/2021 11:38,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,6,2,4,Screen 6,Zone2,response_button_text,5650.055,,,Uneasy,1,0,1,0,,,,1,1,TOM session,TOM_SUPRISING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Pleased,## How do you think the **Little Triangle** feels at the end of the animation?,Provoked,No feelings,Bored,Pleased,Lucky,## How do you think the **Big Triangle** feels at the end of the animation?,No feelings,Terrified,Delighted,Disappointed,Uneasy,Delighted,
21,1.60976E+12,04/01/2021 10:38,1.60976E+12,1,04/01/2021 11:38,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,11,1,1,Screen 1,Zone7,timelimit_screen,34993.291,,,,,0,1,0,,,1,1,1,GD session,GD_CHASE.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
22,1.60976E+12,04/01/2021 10:38,1.60976E+12,1,04/01/2021 11:38,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,11,1,2,Screen 2,buttonB,response_button_text,1318.085,,,B. Physical interaction,1,1,0,0,,,,1,1,GD session,GD_CHASE.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
23,1.60976E+12,04/01/2021 10:39,1.60976E+12,1,04/01/2021 11:39,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,13,2,1,Screen 1,Zone7,timelimit_screen,34993.151,,,,,0,1,0,,,1,1,1,GD session,GD_FIGHTING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
24,1.60976E+12,04/01/2021 10:39,1.60976E+12,1,04/01/2021 11:39,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,13,2,2,Screen 2,buttonC,response_button_text,14304.235,,,C. Mental interaction,1,0,1,0,,,,1,1,GD session,GD_FIGHTING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
25,1.60976E+12,04/01/2021 10:40,1.60976E+12,1,04/01/2021 11:40,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,10,1,1,Screen 1,Zone7,timelimit_screen,30006.132,,,,,0,1,0,,,1,1,1,RAND session,RAND_STAR.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
26,1.60976E+12,04/01/2021 10:40,1.60976E+12,1,04/01/2021 11:40,27169,8,task-olrx,,8895475,BLIND,2704398,,complete,nrkhsv,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1680x1050,1680x1050,,Triangle task,14,Menta-first,Spreadsheet1,Spreadsheet1,10,1,2,Screen 2,buttonA,response_button_text,1363.615,,,A. No interaction,1,1,0,0,,,,1,1,RAND session,RAND_STAR.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
